 2.390  1.00e-10  1.00e-10  1.00e-10  2.19e-10  2.52e-08  6.98e-07  9.12e-06  3.21e-04  5.00e-03  3.91e-02  1.64e-01  3.78e-01  6.02e-01  7.89e-01  9.20e-01  9.91e-01
 2.400  1.00e-10  1.00e-10  1.00e-10  1.81e-10  2.15e-08  6.11e-07  8.13e-06  2.96e-04  4.75e-03  3.78e-02  1.61e-01  3.74e-01  5.97e-01  7.85e-01  9.17e-01  9.90e-01
 2.410  1.00e-10  1.00e-10  1.00e-10  1.50e-10  1.84e-08  5.35e-07  7.25e-06  2.73e-04  4.50e-03  3.66e-02  1.58e-01  3.70e-01  5.93e-01  7.82e-01  9.14e-01  9.89e-01
 2.420  1.00e-10  1.00e-10  1.00e-10  1.23e-10  1.57e-08  4.68e-07  6.46e-06  2.52e-04  4.27e-03  3.54e-02  1.55e-01  3.65e-01  5.89e-01  7.78e-01  9.12e-01  9.88e-01
 2.430  1.00e-10  1.00e-10  1.00e-10  1.02e-10  1.34e-08  4.10e-07  5.76e-06  2.32e-04  4.05e-03  3.43e-02  1.52e-01  3.61e-01  5.84e-01  7.74e-01  9.09e-01  9.87e-01
 2.440  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.15e-08  3.58e-07  5.13e-06  2.14e-04  3.84e-03  3.31e-02  1.49e-01  3.57e-01  5.80e-01  7.71e-01  9.07e-01  9.86e-01
 2.450  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.78e-09  3.13e-07  4.56e-06  1.97e-04  3.64e-03  3.21e-02  1.46e-01  3.53e-01  5.76e-01  7.67e-01  9.04e-01  9.85e-01
 2.460  1.00e-10  1.00e-10  1.00e-10  1.00e-10  8.34e-09  2.73e-07  4.06e-06  1.82e-04  3.45e-03  3.10e-02  1.43e-01  3.49e-01  5.71e-01  7.63e-01  9.01e-01  9.84e-01
 2.470  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.10e-09  2.38e-07  3.61e-06  1.68e-04  3.27e-03  3.00e-02  1.41e-01  3.45e-01  5.67e-01  7.59e-01  8.98e-01  9.83e-01
 2.480  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.05e-09  2.08e-07  3.21e-06  1.54e-04  3.09e-03  2.90e-02  1.38e-01  3.41e-01  5.63e-01  7.56e-01  8.96e-01  9.82e-01
 2.490  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.15e-09  1.81e-07  2.85e-06  1.42e-04  2.93e-03  2.80e-02  1.35e-01  3.37e-01  5.59e-01  7.52e-01  8.93e-01  9.80e-01
 2.500  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.38e-09  1.58e-07  2.53e-06  1.31e-04  2.77e-03  2.71e-02  1.33e-01  3.33e-01  5.54e-01  7.48e-01  8.90e-01  9.79e-01
 2.510  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.72e-09  1.38e-07  2.24e-06  1.20e-04  2.63e-03  2.62e-02  1.30e-01  3.29e-01  5.50e-01  7.44e-01  8.87e-01  9.78e-01
 2.520  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.16e-09  1.20e-07  1.99e-06  1.10e-04  2.49e-03  2.53e-02  1.27e-01  3.25e-01  5.46e-01  7.41e-01  8.84e-01  9.76e-01
 2.530  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.68e-09  1.04e-07  1.76e-06  1.02e-04  2.35e-03  2.45e-02  1.25e-01  3.22e-01  5.42e-01  7.37e-01  8.81e-01  9.75e-01
 2.540  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.28e-09  9.06e-08  1.56e-06  9.33e-05  2.22e-03  2.36e-02  1.23e-01  3.18e-01  5.37e-01  7.33e-01  8.79e-01  9.73e-01
 2.550  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.93e-09  7.88e-08  1.38e-06  8.57e-05  2.10e-03  2.28e-02  1.20e-01  3.14e-01  5.33e-01  7.29e-01  8.76e-01  9.72e-01
 2.560  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.64e-09  6.84e-08  1.22e-06  7.87e-05  1.99e-03  2.21e-02  1.18e-01  3.10e-01  5.29e-01  7.25e-01  8.73e-01  9.70e-01
 2.570  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.39e-09  5.94e-08  1.08e-06  7.22e-05  1.88e-03  2.13e-02  1.15e-01  3.07e-01  5.25e-01  7.22e-01  8.70e-01  9.69e-01
 2.580  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.17e-09  5.16e-08  9.58e-07  6.63e-05  1.78e-03  2.06e-02  1.13e-01  3.03e-01  5.21e-01  7.18e-01  8.67e-01  9.67e-01
 2.590  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.94e-10  4.47e-08  8.46e-07  6.08e-05  1.68e-03  1.99e-02  1.11e-01  2.99e-01  5.17e-01  7.14e-01  8.64e-01  9.66e-01
 2.600  1.00e-10  1.00e-10  1.00e-10  1.00e-10  8.40e-10  3.88e-08  7.48e-07  5.58e-05  1.59e-03  1.92e-02  1.09e-01  2.96e-01  5.12e-01  7.10e-01  8.61e-01  9.64e-01
 2.610  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.10e-10  3.36e-08  6.60e-07  5.11e-05  1.50e-03  1.85e-02  1.06e-01  2.92e-01  5.08e-01  7.06e-01  8.58e-01  9.62e-01
 2.620  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.00e-10  2.91e-08  5.83e-07  4.68e-05  1.42e-03  1.79e-02  1.04e-01  2.89e-01  5.04e-01  7.03e-01  8.54e-01  9.61e-01
 2.630  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.07e-10  2.52e-08  5.14e-07  4.29e-05  1.34e-03  1.73e-02  1.02e-01  2.85e-01  5.00e-01  6.99e-01  8.51e-01  9.59e-01
 2.640  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.27e-10  2.18e-08  4.53e-07  3.93e-05  1.26e-03  1.67e-02  1.00e-01  2.82e-01  4.96e-01  6.95e-01  8.48e-01  9.57e-01
 2.650  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.60e-10  1.88e-08  3.99e-07  3.60e-05  1.19e-03  1.61e-02  9.81e-02  2.78e-01  4.92e-01  6.91e-01  8.45e-01  9.55e-01
 2.660  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.04e-10  1.63e-08  3.52e-07  3.29e-05  1.13e-03  1.55e-02  9.61e-02  2.75e-01  4.88e-01  6.87e-01  8.42e-01  9.53e-01
 2.670  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.56e-10  1.41e-08  3.10e-07  3.01e-05  1.06e-03  1.50e-02  9.42e-02  2.71e-01  4.84e-01  6.84e-01  8.39e-01  9.51e-01
 2.680  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.15e-10  1.21e-08  2.73e-07  2.76e-05  1.00e-03  1.44e-02  9.22e-02  2.68e-01  4.80e-01  6.80e-01  8.36e-01  9.50e-01
 2.690  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.81e-10  1.05e-08  2.40e-07  2.52e-05  9.47e-04  1.39e-02  9.03e-02  2.65e-01  4.76e-01  6.76e-01  8.32e-01  9.48e-01
 2.700  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.52e-10  9.03e-09  2.11e-07  2.31e-05  8.93e-04  1.34e-02  8.85e-02  2.62e-01  4.72e-01  6.72e-01  8.29e-01  9.46e-01
 2.710  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.28e-10  7.78e-09  1.85e-07  2.11e-05  8.42e-04  1.30e-02  8.66e-02  2.58e-01  4.68e-01  6.68e-01  8.26e-01  9.44e-01
 2.720  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.08e-10  6.70e-09  1.63e-07  1.92e-05  7.94e-04  1.25e-02  8.49e-02  2.55e-01  4.64e-01  6.65e-01  8.23e-01  9.42e-01
 2.730  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.77e-09  1.43e-07  1.76e-05  7.48e-04  1.20e-02  8.31e-02  2.52e-01  4.61e-01  6.61e-01  8.20e-01  9.39e-01
 2.740  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.97e-09  1.25e-07  1.60e-05  7.05e-04  1.16e-02  8.14e-02  2.49e-01  4.57e-01  6.57e-01  8.16e-01  9.37e-01
 2.750  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.27e-09  1.10e-07  1.46e-05  6.65e-04  1.12e-02  7.97e-02  2.46e-01  4.53e-01  6.53e-01  8.13e-01  9.35e-01
 2.760  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.67e-09  9.64e-08  1.34e-05  6.26e-04  1.08e-02  7.80e-02  2.43e-01  4.49e-01  6.50e-01  8.10e-01  9.33e-01
 2.770  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.16e-09  8.44e-08  1.22e-05  5.90e-04  1.04e-02  7.64e-02  2.39e-01  4.45e-01  6.46e-01  8.06e-01  9.31e-01
 2.780  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.71e-09  7.39e-08  1.11e-05  5.56e-04  1.00e-02  7.48e-02  2.36e-01  4.41e-01  6.42e-01  8.03e-01  9.29e-01
 2.790  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.33e-09  6.47e-08  1.01e-05  5.23e-04  9.66e-03  7.32e-02  2.33e-01  4.38e-01  6.38e-01  8.00e-01  9.26e-01
 2.800  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.00e-09  5.66e-08  9.23e-06  4.92e-04  9.31e-03  7.16e-02  2.30e-01  4.34e-01  6.34e-01  7.96e-01  9.24e-01
 2.810  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.71e-09  4.95e-08  8.41e-06  4.64e-04  8.97e-03  7.01e-02  2.28e-01  4.30e-01  6.31e-01  7.93e-01  9.22e-01
 2.820  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.47e-09  4.33e-08  7.66e-06  4.36e-04  8.64e-03  6.86e-02  2.25e-01  4.27e-01  6.27e-01  7.90e-01  9.20e-01
 2.830  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.26e-09  3.78e-08  6.97e-06  4.10e-04  8.32e-03  6.72e-02  2.22e-01  4.23e-01  6.23e-01  7.86e-01  9.17e-01
 2.840  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.08e-09  3.30e-08  6.34e-06  3.86e-04  8.02e-03  6.58e-02  2.19e-01  4.19e-01  6.19e-01  7.83e-01  9.15e-01
 2.850  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.22e-10  2.88e-08  5.77e-06  3.63e-04  7.72e-03  6.43e-02  2.16e-01  4.15e-01  6.16e-01  7.80e-01  9.12e-01
 2.860  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.88e-10  2.52e-08  5.25e-06  3.42e-04  7.43e-03  6.30e-02  2.13e-01  4.12e-01  6.12e-01  7.76e-01  9.10e-01
 2.870  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.74e-10  2.19e-08  4.77e-06  3.21e-04  7.16e-03  6.16e-02  2.11e-01  4.08e-01  6.08e-01  7.73e-01  9.08e-01
 2.880  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.76e-10  1.91e-08  4.34e-06  3.02e-04  6.89e-03  6.03e-02  2.08e-01  4.05e-01  6.04e-01  7.69e-01  9.05e-01
 2.890  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.92e-10  1.67e-08  3.94e-06  2.84e-04  6.63e-03  5.90e-02  2.05e-01  4.01e-01  6.01e-01  7.66e-01  9.03e-01
 2.900  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.20e-10  1.45e-08  3.58e-06  2.67e-04  6.38e-03  5.77e-02  2.02e-01  3.98e-01  5.97e-01  7.62e-01  9.00e-01
 2.910  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.58e-10  1.26e-08  3.25e-06  2.50e-04  6.15e-03  5.65e-02  2.00e-01  3.94e-01  5.93e-01  7.59e-01  8.98e-01
 2.920  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.06e-10  1.10e-08  2.95e-06  2.35e-04  5.91e-03  5.52e-02  1.97e-01  3.91e-01  5.90e-01  7.56e-01  8.95e-01
 2.930  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.60e-10  9.56e-09  2.68e-06  2.21e-04  5.69e-03  5.40e-02  1.95e-01  3.87e-01  5.86e-01  7.52e-01  8.92e-01
 2.940  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.22e-10  8.31e-09  2.43e-06  2.07e-04  5.48e-03  5.28e-02  1.92e-01  3.84e-01  5.82e-01  7.49e-01  8.90e-01
 2.950  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.89e-10  7.22e-09  2.21e-06  1.95e-04  5.27e-03  5.17e-02  1.89e-01  3.80e-01  5.79e-01  7.45e-01  8.87e-01
 2.960  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.61e-10  6.27e-09  2.00e-06  1.83e-04  5.07e-03  5.06e-02  1.87e-01  3.77e-01  5.75e-01  7.42e-01  8.85e-01
 2.970  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.37e-10  5.44e-09  1.81e-06  1.72e-04  4.87e-03  4.94e-02  1.84e-01  3.73e-01  5.71e-01  7.38e-01  8.82e-01
 2.980  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.16e-10  4.72e-09  1.64e-06  1.61e-04  4.69e-03  4.84e-02  1.82e-01  3.70e-01  5.68e-01  7.35e-01  8.79e-01
 2.990  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.09e-09  1.49e-06  1.51e-04  4.51e-03  4.73e-02  1.80e-01  3.67e-01  5.64e-01  7.31e-01  8.77e-01
 3.000  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.55e-09  1.35e-06  1.42e-04  4.33e-03  4.62e-02  1.77e-01  3.63e-01  5.60e-01  7.28e-01  8.74e-01
 3.010  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.07e-09  1.22e-06  1.33e-04  4.17e-03  4.52e-02  1.75e-01  3.60e-01  5.57e-01  7.24e-01  8.71e-01
 3.020  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.66e-09  1.10e-06  1.25e-04  4.01e-03  4.42e-02  1.72e-01  3.57e-01  5.53e-01  7.21e-01  8.68e-01
 3.030  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.30e-09  9.99e-07  1.17e-04  3.85e-03  4.32e-02  1.70e-01  3.53e-01  5.50e-01  7.17e-01  8.66e-01
 3.040  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.99e-09  9.03e-07  1.10e-04  3.70e-03  4.23e-02  1.68e-01  3.50e-01  5.46e-01  7.14e-01  8.63e-01
 3.050  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.72e-09  8.17e-07  1.03e-04  3.56e-03  4.13e-02  1.66e-01  3.47e-01  5.42e-01  7.10e-01  8.60e-01
 3.060  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.49e-09  7.38e-07  9.62e-05  3.42e-03  4.04e-02  1.63e-01  3.44e-01  5.39e-01  7.07e-01  8.57e-01
 3.070  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.29e-09  6.67e-07  9.01e-05  3.29e-03  3.95e-02  1.61e-01  3.40e-01  5.35e-01  7.03e-01  8.54e-01
 3.080  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.11e-09  6.03e-07  8.44e-05  3.16e-03  3.86e-02  1.59e-01  3.37e-01  5.32e-01  7.00e-01  8.51e-01
 3.090  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.59e-10  5.44e-07  7.90e-05  3.03e-03  3.77e-02  1.57e-01  3.34e-01  5.28e-01  6.96e-01  8.49e-01
 3.100  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  8.27e-10  4.91e-07  7.40e-05  2.91e-03  3.69e-02  1.55e-01  3.31e-01  5.25e-01  6.93e-01  8.46e-01
 3.110  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.13e-10  4.44e-07  6.93e-05  2.80e-03  3.60e-02  1.53e-01  3.28e-01  5.21e-01  6.89e-01  8.43e-01
 3.120  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.15e-10  4.00e-07  6.48e-05  2.69e-03  3.52e-02  1.50e-01  3.25e-01  5.18e-01  6.86e-01  8.40e-01
 3.130  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.29e-10  3.61e-07  6.07e-05  2.58e-03  3.44e-02  1.48e-01  3.22e-01  5.14e-01  6.82e-01  8.37e-01
 3.140  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.56e-10  3.25e-07  5.68e-05  2.48e-03  3.36e-02  1.46e-01  3.19e-01  5.11e-01  6.79e-01  8.34e-01
 3.150  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.92e-10  2.93e-07  5.31e-05  2.38e-03  3.28e-02  1.44e-01  3.16e-01  5.07e-01  6.75e-01  8.31e-01
 3.160  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.38e-10  2.64e-07  4.97e-05  2.29e-03  3.21e-02  1.42e-01  3.13e-01  5.04e-01  6.72e-01  8.28e-01
 3.170  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.90e-10  2.38e-07  4.65e-05  2.19e-03  3.14e-02  1.40e-01  3.10e-01  5.00e-01  6.68e-01  8.25e-01
 3.180  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.49e-10  2.15e-07  4.34e-05  2.11e-03  3.06e-02  1.38e-01  3.07e-01  4.97e-01  6.65e-01  8.22e-01
 3.190  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.14e-10  1.93e-07  4.06e-05  2.02e-03  2.99e-02  1.36e-01  3.04e-01  4.93e-01  6.61e-01  8.19e-01
 3.200  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.84e-10  1.74e-07  3.80e-05  1.94e-03  2.92e-02  1.35e-01  3.01e-01  4.90e-01  6.57e-01  8.16e-01
 3.210  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.58e-10  1.56e-07  3.55e-05  1.86e-03  2.86e-02  1.33e-01  2.98e-01  4.87e-01  6.54e-01  8.13e-01
 3.220  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.35e-10  1.41e-07  3.31e-05  1.79e-03  2.79e-02  1.31e-01  2.95e-01  4.83e-01  6.50e-01  8.10e-01
 3.230  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.16e-10  1.27e-07  3.10e-05  1.71e-03  2.73e-02  1.29e-01  2.92e-01  4.80e-01  6.47e-01  8.07e-01
 3.240  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.14e-07  2.89e-05  1.64e-03  2.66e-02  1.27e-01  2.89e-01  4.76e-01  6.43e-01  8.04e-01
 3.250  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.02e-07  2.70e-05  1.58e-03  2.60e-02  1.25e-01  2.87e-01  4.73e-01  6.40e-01  8.01e-01
 3.260  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.18e-08  2.52e-05  1.51e-03  2.54e-02  1.24e-01  2.84e-01  4.70e-01  6.36e-01  7.97e-01
 3.270  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  8.25e-08  2.35e-05  1.45e-03  2.48e-02  1.22e-01  2.81e-01  4.66e-01  6.33e-01  7.94e-01
 3.280  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.41e-08  2.20e-05  1.39e-03  2.42e-02  1.20e-01  2.78e-01  4.63e-01  6.29e-01  7.91e-01
 3.290  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.65e-08  2.05e-05  1.33e-03  2.36e-02  1.18e-01  2.76e-01  4.60e-01  6.26e-01  7.88e-01
 3.300  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.97e-08  1.91e-05  1.28e-03  2.31e-02  1.17e-01  2.73e-01  4.57e-01  6.22e-01  7.85e-01
 3.310  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.35e-08  1.79e-05  1.23e-03  2.25e-02  1.15e-01  2.70e-01  4.53e-01  6.19e-01  7.82e-01
 3.320  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.80e-08  1.67e-05  1.18e-03  2.20e-02  1.13e-01  2.67e-01  4.50e-01  6.15e-01  7.79e-01
 3.330  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.30e-08  1.55e-05  1.13e-03  2.15e-02  1.12e-01  2.65e-01  4.47e-01  6.12e-01  7.75e-01
 3.340  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.86e-08  1.45e-05  1.08e-03  2.10e-02  1.10e-01  2.62e-01  4.44e-01  6.08e-01  7.72e-01
 3.350  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.46e-08  1.35e-05  1.04e-03  2.05e-02  1.09e-01  2.60e-01  4.40e-01  6.05e-01  7.69e-01
 3.360  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.10e-08  1.26e-05  9.92e-04  2.00e-02  1.07e-01  2.57e-01  4.37e-01  6.02e-01  7.66e-01
 3.370  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.77e-08  1.17e-05  9.51e-04  1.95e-02  1.06e-01  2.54e-01  4.34e-01  5.98e-01  7.63e-01
 3.380  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.48e-08  1.09e-05  9.11e-04  1.90e-02  1.04e-01  2.52e-01  4.31e-01  5.95e-01  7.59e-01
 3.390  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.22e-08  1.02e-05  8.73e-04  1.86e-02  1.03e-01  2.49e-01  4.28e-01  5.91e-01  7.56e-01
 3.400  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.99e-08  9.48e-06  8.36e-04  1.81e-02  1.01e-01  2.47e-01  4.24e-01  5.88e-01  7.53e-01
 3.410  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.78e-08  8.83e-06  8.01e-04  1.77e-02  9.96e-02  2.44e-01  4.21e-01  5.84e-01  7.50e-01
 3.420  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.59e-08  8.22e-06  7.67e-04  1.73e-02  9.81e-02  2.42e-01  4.18e-01  5.81e-01  7.46e-01
 3.430  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.42e-08  7.66e-06  7.35e-04  1.69e-02  9.67e-02  2.39e-01  4.15e-01  5.77e-01  7.43e-01
 3.440  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.27e-08  7.13e-06  7.04e-04  1.65e-02  9.53e-02  2.37e-01  4.12e-01  5.74e-01  7.40e-01
 3.450  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.13e-08  6.63e-06  6.74e-04  1.61e-02  9.39e-02  2.35e-01  4.09e-01  5.71e-01  7.37e-01
 3.460  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.01e-08  6.17e-06  6.45e-04  1.57e-02  9.25e-02  2.32e-01  4.06e-01  5.67e-01  7.33e-01
 3.470  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  9.04e-09  5.74e-06  6.18e-04  1.53e-02  9.12e-02  2.30e-01  4.03e-01  5.64e-01  7.30e-01
 3.480  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  8.07e-09  5.34e-06  5.91e-04  1.49e-02  8.98e-02  2.27e-01  4.00e-01  5.60e-01  7.27e-01
 3.490  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  7.20e-09  4.97e-06  5.66e-04  1.46e-02  8.85e-02  2.25e-01  3.97e-01  5.57e-01  7.24e-01
 3.500  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  6.42e-09  4.62e-06  5.42e-04  1.42e-02  8.72e-02  2.23e-01  3.94e-01  5.54e-01  7.20e-01
 3.510  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.73e-09  4.30e-06  5.18e-04  1.38e-02  8.59e-02  2.21e-01  3.91e-01  5.50e-01  7.17e-01
 3.520  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  5.11e-09  3.99e-06  4.96e-04  1.35e-02  8.46e-02  2.18e-01  3.88e-01  5.47e-01  7.14e-01
 3.530  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.55e-09  3.71e-06  4.75e-04  1.32e-02  8.34e-02  2.16e-01  3.85e-01  5.44e-01  7.11e-01
 3.540  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  4.06e-09  3.45e-06  4.54e-04  1.29e-02  8.22e-02  2.14e-01  3.82e-01  5.40e-01  7.07e-01
 3.550  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.61e-09  3.21e-06  4.34e-04  1.25e-02  8.09e-02  2.12e-01  3.79e-01  5.37e-01  7.04e-01
 3.560  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  3.22e-09  2.98e-06  4.16e-04  1.22e-02  7.97e-02  2.09e-01  3.76e-01  5.34e-01  7.01e-01
 3.570  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  1.00e-10  2.86e-09  2.77e-06  3.97e-04  1.19e-02  7.85e-02  2.07e-01  3.73e-01  5.30e-01  6.97e-01
